Alpha,Cl,Cd,cm
108.805,-0.2141,1.0483,-0.45096357388316155
109.807,-0.2244,1.0388,-0.452166323024055
110.002,-0.22636228571428563,1.0368377142857144,-0.4524
110.81,-0.2345,1.0287,-0.4530306192660551
111.813,-0.2444,1.0181,-0.4538133027522936
112.815,-0.2541,1.007,-0.45459598623853215
113.818,-0.2635,0.9954,-0.45537866972477065
114.821,-0.2727,0.9833,-0.45616135321100915
114.998,-0.27429428571428566,0.9810857142857143,-0.4563
115.823,-0.2817,0.9708,-0.45653092783505156
116.826,-0.2905,0.9578,-0.45681156930126
117.829,-0.299,0.9444,-0.4570922107674685
118.831,-0.3072,0.9306,-0.45737285223367696
119.834,-0.3151,0.9163,-0.45765349369988545
120.0,-0.31637599999999994,0.913897142857143,-0.4577
120.837,-0.3228,0.9018,-0.45746586483390606
121.839,-0.3302,0.8868,-0.45718522336769757
122.842,-0.3374,0.8716,-0.4569045819014891
123.845,-0.3442,0.856,-0.45662394043528065
124.848,-0.3508,0.8402,-0.45634329896907216
125.002,-0.35175657142857153,0.8377159999999997,-0.4563
125.85,-0.357,0.8241,-0.4554683486238532
126.853,-0.363,0.8077,-0.4544849770642202
127.856,-0.3687,0.7911,-0.4535016055045872
128.858,-0.3741,0.7744,-0.45251823394495416
129.861,-0.3792,0.7574,-0.4515348623853211
129.998,-0.37985828571428565,0.7550548571428574,-0.4514
130.864,-0.384,0.7403,-0.4498605956471936
131.866,-0.3885,0.7231,-0.4480765177548683
132.869,-0.3927,0.7058,-0.44629243986254297
133.872,-0.3967,0.6883,-0.44450836197021765
134.874,-0.4004,0.6708,-0.4427242840778923
135.0,-0.4008274285714285,0.6686000000000002,-0.4425
135.877,-0.4038,0.6533,-0.4400989690721649
136.88,-0.407,0.6358,-0.4373526918671249
137.882,-0.4099,0.6183,-0.4346064146620848
138.885,-0.4126,0.6008,-0.43186013745704466
139.888,-0.415,0.5833,-0.42911386025200454
140.002,-0.41525142857142855,0.5813228571428574,-0.4288
140.89,-0.4172,0.566,-0.4253693807339449
141.893,-0.4193,0.5487,-0.4214961009174311
142.896,-0.4211,0.5316,-0.41762282110091736
143.898,-0.4228,0.5146,-0.41374954128440367
144.901,-0.4244,0.4978,-0.4098762614678899
144.998,-0.4245457142857143,0.49618742857142856,-0.4095
145.904,-0.4259,0.4812,-0.4048124856815578
146.906,-0.4272,0.4648,-0.39962061855670095
147.909,-0.4271,0.4479,-0.39442875143184414
148.912,-0.4137,0.4246,-0.38923688430698733
149.914,-0.4004,0.4006,-0.3840450171821306
150.0,-0.39925142857142853,0.39830285714285707,-0.3836
150.917,-0.387,0.3738,-0.37738694158075603
151.92,-0.3737,0.347,-0.3705914089347079
152.922,-0.3603,0.3237,-0.3637958762886597
153.925,-0.347,0.3027,-0.3570003436426116
154.928,-0.3336,0.2821,-0.3502048109965634
155.002,-0.33261200000000024,0.2808445714285718,-0.3497
155.93,-0.3203,0.2652,-0.3416743119266055
156.933,-0.3069,0.2483,-0.3330045871559633
157.942,-0.2936,0.2301,-0.3242853211009173
158.944,-0.2803,0.2114,-0.3156155963302753
159.947,-0.2669,0.1941,-0.3069458715596331
159.998,-0.26621599999999995,0.19323599999999988,-0.3065
160.95,-0.2536,0.1773,-0.3125942726231386
161.952,-0.2402,0.1563,-0.3190189576174112
162.955,-0.2269,0.1347,-0.3254436426116839
163.958,-0.2135,0.1106,-0.3318683276059565
164.96,-0.2002,0.0917,-0.3382930126002292
165.963,-0.1868,0.0803,-0.34471769759450166
166.966,-0.1735,0.067,-0.35114238258877434
167.968,-0.1601,0.0527,-0.357567067583047
168.971,-0.1468,0.0306,-0.36399175257731964
169.974,-0.1335,0.021,-0.3704164375715923
170.002,-0.13311714285714307,0.020842857142857232,-0.3706
170.976,-0.1201,0.0155,-0.33433853211009107
171.979,-0.1068,0.0123,-0.29701055045871577
172.982,-0.0934,0.0118,-0.25968256880733953
173.984,-0.0801,0.0113,-0.22235458715596332
174.987,-0.0667,0.0106,-0.18502660550458708
174.998,-0.06654800000000001,0.010595428571428572,-0.1846
175.99,-0.0534,0.0102,-0.14801832760595623
176.992,-0.04,0.0107,-0.11101374570446694
177.995,-0.0267,0.0103,-0.07400916380297859
178.998,-0.0133,0.0099,-0.03700458190148931
180.0,0.0,0.0097,0.0
